budget,revenue,runtime,popularity,vote_count,vote_average,profit
0,0.0,95.0,2.138959,12.0,4.7,0.0
0,0.0,99.0,5.331753,83.0,6.1,0.0
25000000,0.0,140.0,10.687795,135.0,6.7,-25000000.0
0,0.0,100.0,0.996047,11.0,4.6,0.0
30000000,0.0,111.0,7.550545,280.0,7.1,-30000000.0
40000000,0.0,115.0,1.742974,18.0,5.7,-40000000.0
0,28881266.0,91.0,6.071466,54.0,4.7,28881266.0
40000000,176997168.0,128.0,12.637158,392.0,6.8,136997168.0
13000000,65796862.0,133.0,7.405895,363.0,7.6,52796862.0
0,8880705.0,110.0,0.613335,5.0,3.9,8880705.0
0,0.0,118.0,14.820883,75.0,6.9,0.0
30000000,0.0,112.0,4.563989,17.0,4.6,-30000000.0
0,12136938.0,110.0,5.538671,79.0,6.4,12136938.0
63000000,920100000.0,127.0,8.863776,4956.0,7.6,857100000.0
9000000,2395231.0,117.0,8.4337,209.0,6.5,-6604769.0
1500000,418961.0,96.0,4.948569,111.0,6.1,-1081039.0
0,0.0,103.0,4.375347,33.0,6.4,0.0
0,0.0,94.0,3.645342,54.0,6.1,0.0
85000000,137298489.0,130.0,9.434006,725.0,6.1,52298489.0
0,0.0,91.0,6.446229,24.0,5.1,0.0
0,0.0,98.0,2.913584,40.0,5.7,0.0
0,1499795.0,101.0,6.516976,35.0,6.6,1499795.0
22000000,0.0,111.0,5.43085,86.0,5.3,-22000000.0
0,46405336.0,107.0,9.861672,105.0,5.9,46405336.0
0,24760338.0,114.0,5.997712,125.0,6.2,24760338.0
13500000,11285588.0,104.0,8.939404,169.0,7.1,-2214412.0
3500000,27900000.0,97.0,5.260924,179.0,7.2,24400000.0
55000000,121969216.0,133.0,13.106291,261.0,5.8,66969216.0
0,0.0,105.0,8.932494,112.0,6.5,0.0
0,0.0,91.0,0.534606,7.0,7.0,0.0
8000000,0.0,111.0,8.62724,194.0,7.2,-8000000.0
0,0.0,114.0,6.579753,35.0,5.9,0.0
0,0.0,98.0,13.011091,11.0,5.5,0.0
25000000,441286195.0,125.0,11.16553,1638.0,7.0,416286195.0
0,0.0,131.0,8.665198,105.0,7.5,0.0
12000000,15826984.0,107.0,9.9697,202.0,4.8,3826984.0
0,0.0,112.0,0.596207,5.0,4.8,0.0
20000000,15340000.0,118.0,9.715187,86.0,6.1,-4660000.0
40000000,0.0,87.0,15.534707,67.0,4.8,-40000000.0
4000000,0.0,93.0,3.800785,53.0,6.7,-4000000.0
30000000,135130999.0,138.0,8.040589,376.0,7.2,105130999.0
26000000,206678440.0,125.0,13.373006,1019.0,7.6,180678440.0
7000000,116700000.0,121.0,7.436758,290.0,7.1,109700000.0
14000000,27515786.0,109.0,6.972599,47.0,6.9,13515786.0
0,23042200.0,112.0,3.199976,28.0,6.0,23042200.0
0,8638072.0,109.0,7.272296,41.0,5.6,8638072.0
0,0.0,108.0,8.506727,12.0,5.8,0.0
11000000,11439193.0,97.0,5.868677,99.0,6.7,439193.0
11500000,23237911.0,134.0,12.222576,213.0,7.5,11737911.0
40000000,24332324.0,128.0,4.985157,83.0,5.9,-15667676.0
0,107198790.0,125.0,6.279082,188.0,5.8,107198790.0
0,0.0,118.0,3.416181,43.0,5.5,0.0
22000000,10696210.0,104.0,8.685798,309.0,4.2,-11303790.0
20000000,35739755.0,104.0,17.136672,575.0,6.4,15739755.0
11500000,3275585.0,100.0,9.796318,36.0,5.7,-8224415.0
0,0.0,94.0,5.157926,126.0,6.6,0.0
800000,1001437.0,114.0,0.941994,10.0,5.6,201437.0
12000000,22750363.0,114.0,5.914833,187.0,7.2,10750363.0
0,0.0,99.0,1.065843,5.0,4.0,0.0
0,0.0,126.0,1.031556,11.0,6.2,0.0
22000000,321365567.0,195.0,41.725123,4436.0,8.3,299365567.0
0,0.0,101.0,5.715608,37.0,5.3,0.0
0,7266383.0,110.0,12.048587,100.0,7.3,7266383.0
0,0.0,105.0,0.882596,8.0,5.9,0.0
0,0.0,102.0,6.499523,232.0,7.1,0.0
13000000,7820688.0,95.0,5.305311,137.0,6.4,-5179312.0
25000000,48063435.0,108.0,7.881107,140.0,5.4,23063435.0
22000000,0.0,131.0,2.96586,61.0,6.8,-22000000.0
0,6110979.0,187.0,8.829337,136.0,6.9,6110979.0
0,0.0,106.0,4.13516,26.0,5.7,0.0
0,7770731.0,98.0,2.86213,31.0,5.2,7770731.0
0,0.0,112.0,8.730025,75.0,6.5,0.0
21000000,227799884.0,105.0,10.234919,630.0,6.5,206799884.0
40000000,116300000.0,108.0,11.23297,144.0,4.9,76300000.0
28000000,33139618.0,117.0,96.272374,3833.0,7.9,5139618.0
0,36448200.0,95.0,9.122718,81.0,5.6,36448200.0
20000000,11585483.0,93.0,8.051914,131.0,6.1,-8414517.0
30,0.0,102.0,13.390917,223.0,5.4,-30.0
0,0.0,113.0,1.825468,4.0,4.0,0.0
48000000,20915465.0,104.0,7.198455,236.0,4.0,-27084535.0
7400000,7690013.0,96.0,3.644641,53.0,6.1,290013.0
50000000,16478900.0,102.0,8.012225,82.0,5.0,-33521100.0
0,0.0,93.0,0.873068,9.0,7.4,0.0
0,0.0,93.0,10.82236,57.0,6.3,0.0
18000000,75634409.0,76.0,17.730913,2135.0,7.6,57634409.0
30000000,53898845.0,105.0,6.34785,219.0,6.2,23898845.0
25000000,56505065.0,130.0,11.338194,632.0,7.4,31505065.0
0,0.0,107.0,0.85586,5.0,5.5,0.0
12500000,12281551.0,120.0,17.189328,762.0,7.5,-218449.0
0,0.0,96.0,1.273617,19.0,7.3,0.0
27000000,13670688.0,80.0,7.436001,178.0,6.2,-13329312.0
0,0.0,112.0,0.741522,2.0,6.0,0.0
0,0.0,0.0,0.38247,1.0,0.0,0.0
0,0.0,97.0,0.422224,2.0,3.0,0.0
0,0.0,88.0,5.14056,103.0,6.9,0.0
0,0.0,160.0,2.759302,43.0,6.3,0.0
0,1596687.0,102.0,9.85327,22.0,4.7,1596687.0
0,0.0,94.0,5.513024,153.0,6.4,0.0
0,0.0,95.0,0.449733,3.0,4.0,0.0
0,0.0,117.0,3.647321,58.0,6.8,0.0
0,0.0,100.0,0.441585,10.0,5.1,0.0
0,0.0,119.0,1.960563,20.0,6.0,0.0
0,0.0,102.0,1.764582,10.0,6.2,0.0
0,0.0,102.0,0.00015,0.0,0.0,0.0
0,0.0,90.0,0.002789,0.0,0.0,0.0
0,0.0,100.0,3.456868,74.0,7.2,0.0
200000,0.0,106.0,2.799575,29.0,5.3,-200000.0
0,67308282.0,82.0,6.707109,214.0,6.3,67308282.0
0,0.0,82.0,8.2e-05,0.0,0.0,0.0
0,0.0,94.0,3.139316,31.0,5.0,0.0
0,0.0,92.0,0.046196,5.0,5.0,0.0
0,3021629.0,97.0,1.943323,5.0,4.4,3021629.0
0,0.0,102.0,6.784687,24.0,7.0,0.0
0,0.0,94.0,1.040873,4.0,6.8,0.0
0,0.0,100.0,2.904734,46.0,6.9,0.0
0,0.0,106.0,1.213481,1.0,6.0,0.0
0,0.0,84.0,4.233092,87.0,5.9,0.0
18000000,476684675.0,103.0,0.702543,2487.0,7.1,458684675.0
22000000,505000000.0,127.0,11.945397,1381.0,6.9,483000000.0
28000000,504050219.0,90.0,16.357419,3495.0,7.4,476050219.0
100000000,520000000.0,137.0,22.661695,4274.0,7.7,420000000.0
22000000,424208848.0,181.0,11.654349,1084.0,7.6,402208848.0
0,0.0,92.0,0.426887,4.0,6.3,0.0
35000000,411348924.0,126.0,19.10673,2145.0,7.0,376348924.0
19000000,272742922.0,119.0,4.307222,4549.0,8.1,253742922.0
1488423,184925486.0,83.0,16.263878,1973.0,6.9,183437063.0
25000000,377350553.0,84.0,23.433511,3029.0,7.5,352350553.0
2600000,84300000.0,88.0,14.202284,1412.0,6.9,81700000.0
14000000,463000000.0,119.0,13.348451,1807.0,7.0,449000000.0
0,0.0,87.0,0.345748,6.0,6.0,0.0
6244087,638641.0,145.0,11.722424,266.0,7.7,-5605446.0
0,0.0,101.0,3.40523,15.0,5.5,0.0
0,0.0,113.0,0.088451,1.0,6.5,0.0
0,0.0,60.0,0.076352,2.0,7.0,0.0
0,0.0,106.0,2.47308,20.0,6.1,0.0
0,97529550.0,108.0,7.009946,160.0,6.1,97529550.0
0,13940383.0,93.0,4.983552,64.0,5.0,13940383.0
0,0.0,112.0,1.461029,1.0,5.0,0.0
7000000,60611975.0,98.0,12.61469,2080.0,7.7,53611975.0
0,32709423.0,89.0,14.657754,105.0,6.0,32709423.0
9300000,0.0,90.0,7.640073,150.0,6.3,-9300000.0
4000000,16675000.0,86.0,5.263187,111.0,4.9,12675000.0
8000000,0.0,97.0,8.174116,30.0,4.6,-8000000.0
0,0.0,112.0,2.420301,51.0,7.1,0.0
500000,0.0,91.0,0.618066,3.0,4.0,-500000.0
0,0.0,100.0,1.306628,10.0,7.1,0.0
4000000,55675257.0,78.0,9.834047,1287.0,7.1,51675257.0
0,0.0,107.0,2.286788,43.0,6.9,0.0
0,0.0,118.0,1.620174,24.0,5.1,0.0
0,0.0,94.0,5.174212,24.0,3.6,0.0
0,0.0,105.0,0.736081,4.0,7.5,0.0
0,0.0,127.0,0.516924,4.0,6.4,0.0
0,0.0,90.0,0.173207,1.0,5.0,0.0
0,0.0,83.0,0.793932,3.0,4.7,0.0
0,0.0,98.0,1.983301,5.0,7.4,0.0
0,0.0,108.0,2.256747,15.0,5.7,0.0
0,442965.0,92.0,4.619915,82.0,6.5,442965.0
30000000,102616183.0,129.0,10.326213,644.0,7.4,72616183.0
0,0.0,89.0,0.065827,1.0,6.0,0.0
0,0.0,109.0,1.67218,5.0,5.4,0.0
0,8620678.0,82.0,5.028897,50.0,5.0,8620678.0
0,0.0,109.0,6.144235,53.0,7.0,0.0
0,0.0,80.0,0.466476,5.0,6.6,0.0
33500000,0.0,92.0,2.583686,17.0,3.6,-33500000.0
0,0.0,109.0,6.207993,14.0,5.6,0.0
0,0.0,88.0,0.319215,3.0,3.0,0.0
0,0.0,90.0,5.70904,96.0,5.5,0.0
0,218626.0,110.0,1.523446,10.0,5.1,218626.0
12000000,4939939.0,108.0,4.405169,17.0,5.7,-7060061.0
0,0.0,107.0,4.530079,74.0,5.4,0.0
0,0.0,90.0,4.728163,145.0,6.0,0.0
0,0.0,97.0,0.149157,1.0,5.0,0.0
0,0.0,106.0,1.784647,16.0,7.1,0.0
46000000,100860818.0,117.0,11.595316,240.0,6.2,54860818.0
80000000,457696359.0,110.0,15.793477,2677.0,6.7,377696359.0
0,0.0,85.0,0.494977,6.0,7.7,0.0
0,0.0,123.0,2.337263,19.0,6.2,0.0
0,0.0,86.0,0.821299,7.0,5.3,0.0
0,0.0,100.0,0.396626,10.0,6.2,0.0
57000000,115267375.0,103.0,23.63659,553.0,6.4,58267375.0
0,0.0,93.0,0.622885,0.0,0.0,0.0
0,0.0,100.0,3.09233,46.0,5.4,0.0
0,0.0,100.0,1.558066,4.0,6.0,0.0
0,0.0,92.0,0.002444,0.0,0.0,0.0
0,0.0,115.0,3.804493,73.0,7.3,0.0
0,0.0,94.0,0.987434,3.0,5.3,0.0
38000000,28921264.0,79.0,13.217623,375.0,6.2,-9078736.0
0,0.0,97.0,6.954926,157.0,6.1,0.0
0,0.0,89.0,2.299851,26.0,5.9,0.0
13000000,9789900.0,91.0,1.296862,4.0,4.8,-3210100.0
14000000,0.0,170.0,14.587894,143.0,7.5,-14000000.0
0,0.0,130.0,3.582047,23.0,6.1,0.0
0,684351.0,90.0,3.085207,23.0,5.2,684351.0
0,536364.0,125.0,3.900709,63.0,7.9,536364.0
0,16000.0,117.0,2.381806,40.0,8.2,16000.0
0,0.0,73.0,2.985163,71.0,7.0,0.0
0,0.0,100.0,0.001662,0.0,0.0,0.0
80000000,250200000.0,88.0,11.054251,1335.0,6.5,170200000.0
9000000,2500000.0,98.0,14.304205,149.0,5.7,-6500000.0
0,0.0,90.0,0.062388,1.0,8.0,0.0
0,0.0,98.0,0.466991,1.0,5.5,0.0
0,0.0,25.0,0.459376,8.0,7.5,0.0
0,0.0,0.0,0.117662,2.0,8.0,0.0
220000,0.0,100.0,4.658149,100.0,6.8,-220000.0
0,0.0,128.0,2.272213,21.0,6.8,0.0
0,0.0,75.0,0.18343,4.0,7.5,0.0
0,0.0,110.0,0.004117,0.0,0.0,0.0
0,0.0,96.0,0.400023,9.0,5.8,0.0
0,0.0,110.0,2.791667,9.0,6.2,0.0
0,0.0,118.0,0.487357,1.0,8.0,0.0
0,0.0,107.0,4.357971,37.0,4.7,0.0
0,0.0,115.0,0.122178,1.0,5.0,0.0
25000000,10070000.0,105.0,9.1861,26.0,5.5,-14930000.0
0,0.0,94.0,1.899069,18.0,3.9,0.0
0,0.0,0.0,0.71066,2.0,6.5,0.0
0,0.0,114.0,10.68537,60.0,5.8,0.0
0,0.0,94.0,1.217249,7.0,5.1,0.0
0,0.0,88.0,0.877853,5.0,7.4,0.0
0,0.0,99.0,10.298582,29.0,5.5,0.0
0,62949.0,99.0,1.099187,5.0,3.3,62949.0
0,0.0,0.0,0.006854,0.0,0.0,0.0
0,0.0,90.0,2.25008,24.0,6.8,0.0
0,0.0,138.0,0.755047,15.0,6.7,0.0
275000,0.0,130.0,7.918418,36.0,7.1,-275000.0
0,0.0,86.0,1.579153,11.0,5.3,0.0
30000000,57400547.0,95.0,7.941972,126.0,5.3,27400547.0
0,0.0,102.0,0.947007,9.0,7.1,0.0
0,0.0,99.0,1.231692,7.0,5.1,0.0
0,0.0,107.0,5.79463,73.0,6.2,0.0
0,0.0,93.0,5.121203,86.0,5.7,0.0
31000000,74151346.0,74.0,10.813579,372.0,6.5,43151346.0
0,0.0,91.0,1.940747,35.0,4.9,0.0
25530000,20080020.0,95.0,4.557006,85.0,5.3,-5449980.0
0,0.0,100.0,1.926109,10.0,6.0,0.0
0,0.0,103.0,0.709209,11.0,4.4,0.0
9000000,0.0,121.0,6.505272,397.0,7.2,-9000000.0
35000000,15000000.0,135.0,1.690768,25.0,6.7,-20000000.0
0,0.0,91.0,6.035166,27.0,6.6,0.0
0,0.0,106.0,1.133409,5.0,5.5,0.0
0,0.0,107.0,7.326169,433.0,7.1,0.0
45000000,0.0,117.0,8.768806,158.0,5.5,-45000000.0
0,0.0,112.0,0.037443,1.0,10.0,0.0
0,0.0,86.0,0.003949,0.0,0.0,0.0
15000000,24769466.0,101.0,12.860385,388.0,6.3,9769466.0
0,0.0,91.0,3.321765,29.0,5.1,0.0
0,5.0,103.0,1.196686,9.0,5.6,5.0
0,0.0,95.0,0.005625,0.0,0.0,0.0
0,0.0,95.0,1.92386,21.0,7.0,0.0
0,0.0,104.0,0.543042,11.0,7.7,0.0
25000000,0.0,132.0,9.264679,17.0,5.0,-25000000.0
4800000,3014000.0,99.0,0.343579,5.0,5.5,-1786000.0
75000000,335062621.0,136.0,13.249824,1474.0,6.9,260062621.0
0,0.0,91.0,0.746662,6.0,5.5,0.0
4000000,0.0,105.0,6.247819,105.0,7.0,-4000000.0
92000000,494471524.0,113.0,8.739144,966.0,6.1,402471524.0
0,3793614.0,98.0,5.877599,117.0,3.9,3793614.0
0,0.0,102.0,0.125882,1.0,5.0,0.0
0,0.0,92.0,0.652621,0.0,0.0,0.0
0,2287714.0,83.0,10.686166,854.0,7.8,2287714.0
0,0.0,92.0,4.856229,125.0,5.5,0.0
18000000,0.0,81.0,8.202057,148.0,4.9,-18000000.0
0,0.0,102.0,0.594716,0.0,0.0,0.0
0,0.0,30.0,6.796858,223.0,7.5,0.0
0,0.0,78.0,4.386329,33.0,6.6,0.0
0,0.0,94.0,1.751457,22.0,4.2,0.0
25000000,14048372.0,115.0,6.497591,200.0,6.1,-10951628.0
0,0.0,103.0,0.068254,0.0,0.0,0.0
1800000,9440272.0,95.0,9.80398,1472.0,8.0,7640272.0
0,0.0,100.0,0.160571,4.0,7.8,0.0
0,0.0,88.0,0.75,0.0,0.0,0.0
0,0.0,92.0,0.851078,7.0,7.2,0.0
0,0.0,94.0,5.508101,20.0,5.8,0.0
0,0.0,113.0,1.048075,5.0,7.0,0.0
0,0.0,91.0,0.146287,1.0,10.0,0.0
0,0.0,100.0,5.215992,73.0,7.1,0.0
0,0.0,86.0,0.401531,3.0,8.0,0.0
0,0.0,105.0,0.001608,0.0,0.0,0.0
0,0.0,134.0,7.667284,116.0,7.4,0.0
45000000,17300889.0,100.0,8.079541,138.0,4.7,-27699111.0
50000000,113309743.0,115.0,11.341502,210.0,4.4,63309743.0
0,0.0,102.0,1.427756,15.0,5.7,0.0
0,0.0,105.0,0.889498,11.0,7.7,0.0
45000000,58620973.0,113.0,6.287245,340.0,5.9,13620973.0
0,1814290.0,103.0,2.771201,32.0,6.1,1814290.0
0,0.0,107.0,0.365418,4.0,6.1,0.0
0,0.0,96.0,0.099602,0.0,0.0,0.0
0,0.0,80.0,0.514363,2.0,6.5,0.0
0,0.0,80.0,0.011938,1.0,5.0,0.0
0,0.0,85.0,0.043903,10.0,7.3,0.0
0,0.0,75.0,0.049573,1.0,5.0,0.0
0,0.0,121.0,1.794298,24.0,5.5,0.0
0,0.0,109.0,0.001687,0.0,0.0,0.0
50,0.0,90.0,0.837911,5.0,6.3,-50.0
4000000,16491080.0,93.0,19.348466,2737.0,7.8,12491080.0
1000000,0.0,113.0,2.700061,4.0,3.9,-1000000.0
75000000,816969268.0,145.0,17.634197,3334.0,6.7,741969268.0
0,0.0,116.0,6.418805,99.0,6.6,0.0
55000000,18626419.0,116.0,12.202063,202.0,5.7,-36373581.0
100000000,100138851.0,91.0,13.553999,1182.0,6.8,138851.0
47000000,102825796.0,96.0,7.586577,603.0,5.7,55825796.0
27000000,25023434.0,113.0,11.633347,248.0,6.7,-1976566.0
100000000,242295562.0,115.0,6.919314,553.0,5.6,142295562.0
0,0.0,180.0,0.10705,3.0,6.7,0.0
54000000,128769345.0,95.0,9.651581,717.0,5.4,74769345.0
0,0.0,105.0,0.202495,3.0,6.8,0.0
0,65352.0,82.0,0.826372,6.0,7.2,65352.0
0,0.0,97.0,0.043125,0.0,0.0,0.0
0,0.0,90.0,0.000308,1.0,8.0,0.0
0,0.0,100.0,0.05956,1.0,7.0,0.0
0,0.0,102.0,0.970688,2.0,5.1,0.0
0,0.0,80.0,0.147662,3.0,6.3,0.0
0,0.0,0.0,0.573423,0.0,0.0,0.0
80000000,159212469.0,115.0,11.995799,385.0,5.8,79212469.0
30000000,29359216.0,110.0,12.09096,413.0,6.7,-640784.0
5000000,13269963.0,135.0,9.069963,79.0,6.9,8269963.0
12000000,0.0,100.0,4.086563,47.0,5.7,-12000000.0
32000000,152036382.0,123.0,5.575992,328.0,6.2,120036382.0
0,0.0,86.0,0.913281,8.0,6.6,0.0
3500000,9482579.0,96.0,10.827266,71.0,5.7,5982579.0
40000000,152266007.0,149.0,13.309013,522.0,7.0,112266007.0
0,665450.0,88.0,7.031279,9.0,6.2,665450.0
0,0.0,94.0,0.227128,4.0,6.5,0.0
23000000,0.0,109.0,2.318141,32.0,5.2,-23000000.0
25000000,17193231.0,98.0,3.906949,49.0,5.2,-7806769.0
20000000,0.0,93.0,8.962892,60.0,3.6,-20000000.0
0,0.0,106.0,0.091984,1.0,6.0,0.0
30000000,0.0,93.0,3.521921,35.0,5.4,-30000000.0
0,0.0,0.0,1.56604,2.0,6.0,0.0
0,0.0,89.0,0.926867,1.0,4.0,0.0
0,0.0,102.0,0.145092,2.0,7.0,0.0
0,0.0,90.0,9.898696,42.0,5.8,0.0
0,0.0,82.0,0.036699,1.0,6.0,0.0
0,0.0,104.0,1.116063,8.0,7.4,0.0
0,0.0,123.0,0.270432,2.0,6.5,0.0
0,0.0,89.0,1.683348,25.0,6.5,0.0
0,0.0,139.0,0.000578,4.0,6.3,0.0
0,0.0,100.0,1.165202,9.0,5.2,0.0
0,0.0,91.0,1.606957,6.0,6.5,0.0
0,0.0,90.0,7.523528,55.0,5.0,0.0
13000000,4619014.0,78.0,9.490858,87.0,5.0,-8380986.0
26000000,116400000.0,102.0,10.177303,172.0,6.5,90400000.0
0,0.0,99.0,0.940228,10.0,7.2,0.0
80000000,309492681.0,117.0,8.772188,482.0,6.4,229492681.0
0,21302121.0,86.0,4.220058,51.0,5.4,21302121.0
0,0.0,89.0,0.879852,8.0,5.4,0.0
0,258263.0,102.0,3.186891,30.0,6.3,258263.0
50000000,60209334.0,107.0,15.874491,291.0,5.3,10209334.0
36000000,33459416.0,98.0,10.034915,892.0,6.9,-2540584.0
6000000,22231658.0,121.0,6.593011,152.0,6.7,16231658.0
13000000,17917287.0,84.0,6.554679,119.0,5.2,4917287.0
0,0.0,108.0,12.297782,32.0,5.0,0.0
0,0.0,90.0,9.935891,130.0,7.5,0.0
15000000,5600000.0,87.0,3.450402,63.0,5.0,-9400000.0
0,0.0,87.0,0.042365,1.0,7.0,0.0
0,0.0,90.0,0.001652,0.0,0.0,0.0
0,0.0,99.0,0.076062,2.0,7.0,0.0
0,0.0,85.0,1.663948,4.0,7.5,0.0
0,0.0,98.0,0.404501,1.0,5.0,0.0
6000000,12643776.0,117.0,1.19589,17.0,6.8,6643776.0
50000000,42277365.0,97.0,12.229381,381.0,5.6,-7722635.0
0,0.0,123.0,1.781952,23.0,6.8,0.0
2962051,3011195.0,108.0,4.797674,97.0,6.6,49144.0
45000000,53854588.0,135.0,6.24966,152.0,5.9,8854588.0
200000,300000.0,109.0,0.124273,1.0,6.0,100000.0
0,0.0,98.0,0.969254,12.0,6.4,0.0
0,0.0,104.0,0.629807,2.0,6.0,0.0
0,0.0,0.0,0.03537,1.0,6.0,0.0
0,0.0,113.0,0.036478,1.0,5.0,0.0
6000000,245066411.0,175.0,41.109264,6024.0,8.5,239066411.0
0,0.0,90.0,8.593319,34.0,6.1,0.0
900000,20483423.0,95.0,6.751864,109.0,6.7,19583423.0
500000,431326.0,88.0,1.143656,9.0,6.3,-68674.0
0,0.0,89.0,0.096079,0.0,0.0,0.0
1850000,0.0,108.0,0.90913,10.0,6.4,-1850000.0
4500000,7011317.0,108.0,12.449574,203.0,6.9,2511317.0
17000000,0.0,89.0,3.714049,17.0,4.9,-17000000.0
0,0.0,109.0,0.913987,7.0,6.1,0.0
18000000,0.0,116.0,5.130136,13.0,6.1,-18000000.0
53000000,0.0,94.0,2.289647,48.0,4.7,-53000000.0
0,0.0,82.0,0.14315,2.0,4.0,0.0
0,0.0,118.0,1.404588,16.0,7.3,0.0
0,0.0,101.0,0.364246,2.0,4.0,0.0
0,0.0,91.0,0.705136,10.0,6.3,0.0
0,0.0,0.0,0.001771,0.0,0.0,0.0
0,0.0,104.0,1.262539,12.0,5.8,0.0
0,0.0,90.0,0.635669,3.0,5.2,0.0
0,0.0,104.0,0.109406,3.0,7.7,0.0
60000000,33956608.0,110.0,7.699967,130.0,5.8,-26043392.0
40000000,49627779.0,96.0,12.725343,148.0,4.6,9627779.0
0,0.0,101.0,6.510437,28.0,5.3,0.0
8000000,0.0,94.0,9.028947,18.0,6.6,-8000000.0
0,0.0,89.0,0.234665,2.0,5.0,0.0
32000000,0.0,110.0,2.523605,46.0,5.4,-32000000.0
25000000,22611954.0,84.0,7.859132,164.0,5.4,-2388046.0
0,0.0,96.0,0.978989,4.0,6.8,0.0
0,0.0,71.0,6.372442,86.0,6.1,0.0
0,0.0,0.0,0.062128,1.0,5.0,0.0
5000000,15116634.0,88.0,8.768288,173.0,5.0,10116634.0
0,0.0,134.0,4.69668,22.0,7.0,0.0
0,0.0,114.0,6.038784,13.0,7.1,0.0
0,0.0,88.0,0.472479,8.0,6.3,0.0
0,0.0,110.0,0.14713,4.0,7.5,0.0
0,0.0,115.0,2.115268,18.0,7.4,0.0
3000000,0.0,170.0,14.373861,41.0,6.1,-3000000.0
0,0.0,112.0,8.888069,196.0,7.7,0.0
2540800,7200000.0,103.0,11.064858,747.0,7.9,4659200.0
2723903,4500000.0,113.0,5.565203,133.0,6.9,1776097.0
0,0.0,103.0,5.461487,162.0,7.0,0.0
2500000,9500000.0,110.0,10.879289,1082.0,7.6,7000000.0
2479000,28000000.0,128.0,18.20822,1162.0,8.0,25521000.0
1000000,36764313.0,112.0,17.911314,1531.0,8.2,35764313.0
325000,4500000.0,105.0,6.465257,283.0,7.7,4175000.0
2068000,0.0,114.0,14.545058,73.0,7.2,-2068000.0
520000,0.0,107.0,2.863935,17.0,7.2,-520000.0
4000000,13275000.0,136.0,12.410427,1062.0,7.8,9275000.0
3000000,25000000.0,125.0,11.994281,498.0,8.1,22000000.0
2883848,25000000.0,122.0,11.845107,835.0,8.0,22116152.0
4000000,13474588.0,113.0,7.098731,351.0,7.7,9474588.0
878000,10462500.0,102.0,13.916101,1462.0,7.9,9584500.0
375000,1000000.0,100.0,5.782544,435.0,7.8,625000.0
17000000,72070731.0,170.0,12.494394,361.0,7.4,55070731.0
2238813,10000000.0,113.0,7.359741,284.0,7.4,7761187.0
1500000,12000000.0,119.0,11.954806,502.0,7.8,10500000.0
0,0.0,93.0,5.640722,22.0,7.0,0.0
0,0.0,113.0,7.331511,66.0,6.8,0.0
2777000,33754967.0,102.0,22.064932,1689.0,7.4,30977967.0
4000000,400176459.0,238.0,14.240357,995.0,7.7,396176459.0
0,0.0,92.0,2.923672,35.0,7.1,0.0
1752000,5000000.0,110.0,11.709777,533.0,8.2,3248000.0
839727,23217674.0,119.0,15.811921,1244.0,8.0,22377947.0
10500000,68700000.0,149.0,22.494622,3075.0,7.9,58200000.0
0,0.0,95.0,0.949155,3.0,4.8,0.0
1400000,63463.0,138.0,12.06308,367.0,8.0,-1336537.0
1688000,2270000.0,133.0,5.076649,26.0,6.4,582000.0
1288000,6000000.0,130.0,8.590813,346.0,7.7,4712000.0
0,0.0,120.0,9.955445,86.0,7.0,0.0
2000000,24464742.0,102.0,10.135111,345.0,7.8,22464742.0
1500000,7000000.0,111.0,5.47596,166.0,7.3,5500000.0
0,0.0,111.0,9.813419,101.0,7.1,0.0
2500000,8750000.0,106.0,5.490505,299.0,7.1,6250000.0
0,0.0,92.0,2.469167,43.0,6.6,0.0
0,0.0,112.0,3.573935,46.0,7.1,0.0
1365000,2279000.0,110.0,5.120036,77.0,7.3,914000.0
0,0.0,130.0,8.196679,55.0,7.3,0.0
0,0.0,116.0,10.36311,68.0,6.1,0.0
0,0.0,94.0,1.954175,11.0,6.6,0.0
2033000,3981000.0,102.0,10.685036,170.0,7.6,1948000.0
0,0.0,94.0,7.431939,39.0,7.1,0.0
1020000,2000000.0,88.0,9.884516,173.0,7.6,980000.0
0,0.0,104.0,3.008607,59.0,7.3,0.0
4000000,0.0,97.0,3.166544,42.0,6.8,-4000000.0
609000,3202000.0,101.0,7.122093,62.0,7.4,2593000.0
0,0.0,99.0,7.274948,119.0,7.7,0.0
0,0.0,94.0,5.480098,69.0,7.7,0.0
5400000,35000000.0,201.0,10.864284,169.0,7.5,29600000.0
1,5.0,115.0,6.42883,163.0,7.5,4.0
226408,1423000.0,93.0,10.573867,97.0,7.4,1196592.0
0,0.0,92.0,9.88321,171.0,7.5,0.0
6000000,42000000.0,167.0,6.164226,85.0,6.5,36000000.0
3180000,9644124.0,130.0,15.031588,1103.0,8.0,6464124.0
1500000,9600000.0,129.0,8.168694,245.0,7.9,8100000.0
1073000,0.0,102.0,6.60577,201.0,7.6,-1073000.0
0,0.0,119.0,2.446972,23.0,6.4,0.0
0,0.0,115.0,0.284522,4.0,8.3,0.0
0,0.0,91.0,0.264695,7.0,5.0,0.0
0,0.0,83.0,1.831221,26.0,6.4,0.0
0,0.0,100.0,0.594433,6.0,5.7,0.0
0,0.0,102.0,4.709847,13.0,6.6,0.0
0,0.0,92.0,1.758391,8.0,5.6,0.0
0,0.0,101.0,0.896505,17.0,6.2,0.0
0,0.0,100.0,8.08426,27.0,6.6,0.0
